eg_property_id,facet,review_idx,semantic_score,threshold,cos_negative,cos_positive,neg_delta,cos_listing,neg_hint,validated_conflict_score,acquisition_date,review_snippet
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,check_in,3765,0.49247419834136963,0.45,0.4146244525909424,0.32441726326942444,0.09020718932151794,0.25269389152526855,1,0.022794805467128754,2025-12-26,"our stay did t meet our expectations for these reasons:
room had missing knob to hang clothes and toilet was slow functioning for flush. bed comfortable and room was clean and quiet. spa we had great massages but unable to use the amenities"
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,check_in,169,0.4644938111305237,0.45,0.39573752880096436,0.2990889251232147,0.09664860367774963,0.23565444350242615,1,0.022775672376155853,2023-09-25,"beautiful pool area.  hot tub and pool could use more cleaning. carpet in hotel was disgusting. service was very slow at pool, coffee shop, etc. overall nice hotel but don’t think we’d go back"
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,amenities_breakfast,1954,0.6728417873382568,0.4,0.6060379147529602,0.5479106307029724,0.05812728404998779,0.38785025477409363,1,0.022544682025909424,2023-03-02,"breakfast not included was
a disappointment. consider a basic continental.  bed was hard"
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,know_before_you_go,3883,0.47525152564048767,0.4,0.3669873774051666,0.2952107787132263,0.07177659869194031,0.30983754992485046,1,0.022239085286855698,2023-03-02,"under construction. i booked this through expedia, so once we got there and weren't thrilled with it, we couldn't get any money back....the hotel is under renovations...every moning there was a man lift right outside our bedroom....walking "
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,amenities_breakfast,904,0.4782470464706421,0.4,0.3901311159133911,0.30538859963417053,0.08474251627922058,0.26157432794570923,1,0.02216646634042263,2023-03-02,very poorly ran place cobb webs in the room ants on the bed toilet seat loose continental breakfast was very limited very disappointed i travel all over the country this is by far the worst place i’ve been to !!! do not waste your time or m
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,check_out,2355,0.4617718756198883,0.4,0.41158831119537354,0.34036973118782043,0.0712185800075531,0.3081100583076477,1,0.021943161264061928,2023-06-21,"i called this property on the day of my arrival to let them know that i would be arriving after midnight. the man at the hotel front desk said that he made a note on my reservation, so that my room wouldn’t be given away. well, my room was "
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,check_in,2431,0.4916544556617737,0.45,0.45843690633773804,0.3827512562274933,0.07568565011024475,0.2897246181964874,1,0.02192799560725689,2023-03-02,nice modern decor. breakfast was very slow
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,amenities_pool,1394,0.49471694231033325,0.45,0.4311755299568176,0.35753166675567627,0.07364386320114136,0.29734280705451965,1,0.02189747244119644,2023-03-02,rooms were paper thin and could hear talking next door. pool was closed. booked for two nights but left after one night
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,check_out,808,0.4818907380104065,0.4,0.45760875940322876,0.383043110370636,0.07456564903259277,0.2907273471355438,1,0.021678272634744644,2023-03-02,"terrible smells in the room.. awful, room smells of mold and mildew, couldn't use the heat, smelled like urine when tried. brought our clothes home and straight from the car to the washer. threw the suitcase and bags out. they all stink. i "
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,amenities_pool,2126,0.4888928234577179,0.45,0.4844093918800354,0.42547792196273804,0.05893146991729736,0.36473149061203003,1,0.02149416320025921,2023-03-02,"this property is really run down and not at all a fancy resort you might think it is from the pretty picture of the pools. the pools were supposed to be heated and reasonable to use in all seasons, but they were frigid. the hot tub was out "
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,check_out,2151,0.4540029466152191,0.4,0.40122348070144653,0.30447569489479065,0.09674778580665588,0.2161339819431305,1,0.020910484716296196,2023-06-23,"defective room lock which made me lat to my job. charged a ""smoking"" fee to someone who does not smoke!"
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,know_before_you_go,808,0.5104333162307739,0.4,0.38253819942474365,0.2862659692764282,0.09627223014831543,0.21483680605888367,1,0.020682819187641144,2023-03-02,"terrible smells in the room.. awful, room smells of mold and mildew, couldn't use the heat, smelled like urine when tried. brought our clothes home and straight from the car to the washer. threw the suitcase and bags out. they all stink. i "
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,know_before_you_go,2645,0.5069904327392578,0.4,0.4337153732776642,0.3732459247112274,0.06046944856643677,0.3318231999874115,1,0.02006516605615616,2024-11-18,"we have stayed at other omnis before and this one just missed the mark. first, it was under construction when we arrived.  the message we received prior to booking stated that all construction would be finished by october.  that wasn’t the "
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,check_out,3174,0.4163288474082947,0.4,0.45238369703292847,0.372270405292511,0.08011329174041748,0.250404417514801,1,0.020060721784830093,2025-03-11,"checked in, went upstairs and the room was filthy! the “white” bedding was not white, there was soda on the wall/base board, crumbs and penny’s under the desk. 
9 months pregnant and i used the bathroom after we drove for two hours to get t"
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,check_out,3801,0.4421274662017822,0.4,0.4184916019439697,0.35859882831573486,0.05989277362823486,0.31338873505592346,1,0.018769720569252968,2023-03-02,age of check in. expedia website failed to state check in age of this hotel so i travelled 3 hours to stay here and was turned down at the front desk because i was not 21. the hotel seemed very nice but the lady at the front desk wasn't exa
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,check_in,2464,0.5238392353057861,0.45,0.4412754774093628,0.3666549324989319,0.07462054491043091,0.249262273311615,1,0.018600085750222206,2023-03-02,"we got there and we were in the wrong room. my mom had to wait hours before her room was available and was told she could only stay one night because other rooms weren’t available.

we finally got into a room and it was dirty with big spots"
